id,long,lat,alt,dist
4586,-90.17255000000002,38.76455,0.0,0.0
4587,-90.18034,38.76656,0.0,711.4154273542183
4588,-90.18039,38.7666,0.0,717.6262818515984
4589,-90.18041,38.76662,0.0,720.4462840737206
4590,-90.18045,38.76665,0.0,725.2582092079234
4591,-90.18134,38.76709000000001,0.0,816.6238535303862
4592,-90.18149,38.76718,0.0,833.0334430203586
4593,-90.1822,38.76752,0.0,905.2720351391262
4594,-90.18239,38.76759,0.0,923.4910229634453
4595,-90.1826,38.76652,0.0,1043.854570927518
4596,-90.1827,38.76614,0.0,1086.9889469785653
4597,-90.18279,38.76568,0.0,1138.73037121239
4598,-90.18289,38.76525,0.0,1187.3238979857654
4599,-90.18302,38.76481,0.0,1237.5311577723724
4600,-90.1831,38.76457,0.0,1265.1045860921602
4601,-90.18328,38.76408,0.0,1321.7811117187446
4602,-90.18334,38.76388,0.0,1344.6204342583374
4603,-90.18336,38.76375,0.0,1359.1794105731653
4604,-90.18408000000001,38.76169,0.0,1596.595259946832
4605,-90.18413,38.76157,0.0,1610.6252460828002
4606,-90.18455,38.76078,0.0,1705.7184545163773
4607,-90.18553,38.75943,0.0,1878.2128949190987
4608,-90.18562,38.75929,0.0,1895.6266340937716
4609,-90.18647,38.75813,0.0,2044.1845366249518
4610,-90.18661,38.75795000000001,0.0,2067.5932272357154
4611,-90.18849000000002,38.75584,0.0,2353.2879607989744
4612,-90.19071,38.75351,0.0,2676.0609557524763
4613,-90.19181,38.75248,0.0,2825.11128320425
4614,-90.19204000000002,38.75225,0.0,2857.543756609939
4615,-90.19356,38.75084,0.0,3062.374053904733
4616,-90.19365,38.75075,0.0,3075.065127317028
4617,-90.19446,38.74977,0.0,3204.713362549838
4618,-90.19466,38.74954,0.0,3235.6145561869794
4619,-90.19556,38.74843,0.0,3381.6474952457124
4620,-90.19572,38.74827,0.0,3404.2096957725635
4621,-90.20559,38.73948,0.0,4703.455464766666
4622,-90.20837,38.73727,0.0,5047.732569647396
4623,-90.21114,38.73516,0.0,5383.546991005453
4624,-90.21147,38.73494,0.0,5421.199714012423
4625,-90.21244,38.73439,0.0,5525.214224116948
4626,-90.21264,38.73429,0.0,5545.819656701735
4627,-90.21278,38.73428,0.0,5558.013819993109
4628,-90.21316,38.73413,0.0,5594.954274418567
4629,-90.21361,38.73393,0.0,5639.877521885671
4630,-90.21627,38.73223,0.0,5938.152806621505
4631,-90.21640000000001,38.73214,0.0,5953.229479243681
4632,-90.21644,38.73212,0.0,5957.350656133531
4633,-90.21762,38.73136,0.0,6090.083982951259
4634,-90.2179,38.73117,0.0,6122.274762343433
4635,-90.21999,38.72985,0.0,6355.535521001238
4636,-90.22033,38.72962,0.0,6394.57272059726
4637,-90.2225,38.72825,0.0,6636.728525318897
4638,-90.22297,38.72793,0.0,6690.842678359905
4639,-90.22301,38.72791,0.0,6694.964027398292
4640,-90.22347,38.72777,0.0,6737.796336789733
4641,-90.22572,38.72715,0.0,6944.793897581231
4642,-90.2261,38.72708,0.0,6978.6642526250935
4643,-90.22624,38.72707,0.0,6990.859636454706
4644,-90.22694,38.72699,0.0,7052.230721902138
4645,-90.22716,38.72695,0.0,7071.826546174634
4646,-90.22788,38.72679,0.0,7136.76909031545
4647,-90.22789,38.72657,0.0,7161.247350058041
4648,-90.2279,38.72648,0.0,7171.292420556783
4649,-90.22808,38.72553,0.0,7278.075425767913
4650,-90.22811,38.72532,0.0,7301.570936044055
4651,-90.22811,38.72531,0.0,7302.682885310854
4652,-90.22839,38.72368000000001,0.0,7485.550996842969
4653,-90.22873,38.7219,0.0,7685.663678108808
4654,-90.22899,38.72017000000001,0.0,7879.3488035617
4655,-90.22976,38.71575,0.0,8375.349689717545
4656,-90.23013,38.71345,0.0,8633.10489889084
4657,-90.23035,38.71226,0.0,8766.7965558574
4658,-90.23038,38.71202,0.0,8793.609980287521
4659,-90.2304,38.71192,0.0,8804.864064402647
4660,-90.23041,38.7118,0.0,8818.235635514775
4661,-90.23042,38.71147,0.0,8854.94021800057
4662,-90.23041,38.71112,0.0,8893.868113164404
4663,-90.23036,38.71039,0.0,8975.156260681715
4664,-90.23018,38.70566,0.0,9501.340117402373
4665,-90.23008,38.70458,0.0,9621.743729935706
4666,-90.23004,38.70428,0.0,9655.282301215448
4667,-90.23,38.70409,0.0,9676.692566154425
4668,-90.22992,38.70379,0.0,9710.76571617384
4669,-90.22984,38.70355,0.0,9738.340636240939
4670,-90.2294,38.7026,0.0,9850.664362180662
4671,-90.2295,38.70241,0.0,9873.5041058504
4672,-90.22951,38.70237,0.0,9878.035763774447
4673,-90.22954,38.70233,0.0,9883.189415833478
4674,-90.22955,38.70227,0.0,9889.917309178923
4675,-90.22956000000002,38.70223,0.0,9894.448967428527
4676,-90.22958,38.70209,0.0,9910.112703513296
4677,-90.22958,38.70176,0.0,9946.807029305795
4678,-90.22955,38.70164,0.0,9960.402007888535
4679,-90.22942,38.70139,0.0,9990.402571016257
4680,-90.2294,38.70127,0.0,10003.85836074276
4681,-90.22939,38.70116,0.0,10016.120547385322
4682,-90.22939,38.70086,0.0,10049.479025379007
4683,-90.22938,38.70058,0.0,10080.62569611809
4684,-90.22941,38.70015,0.0,10128.51033710579
4685,-90.22943,38.70004,0.0,10140.864302633156
4686,-90.22947,38.699940000000005,0.0,10152.513007397183
4687,-90.22949,38.69987,0.0,10160.487807454225
4688,-90.22954,38.69978,0.0,10171.39550636072
4689,-90.22959,38.69971,0.0,10180.306855308385
4690,-90.22971,38.69957,0.0,10199.036095043797
4691,-90.23094,38.69891,0.0,10328.571457328559
4692,-90.23097,38.69888,0.0,10332.802977884105
4693,-90.231,38.69886,0.0,10336.2269543878
4694,-90.23109,38.69877,0.0,10348.921521431503
4695,-90.23175,38.69798,0.0,10453.788634055176
4696,-90.2318,38.69793,0.0,10460.841203402764
4697,-90.23186,38.69788,0.0,10468.458491145353
4698,-90.2377,38.6947,0.0,11086.439321599528
4699,-90.23855,38.69419,0.0,11179.486463245235
4700,-90.23796,38.69341,0.0,11280.20565858555
4701,-90.23006,38.68441,0.0,12493.321149745476
4702,-90.2299,38.68425,0.0,12515.890998941426
4703,-90.2299,38.68418,0.0,12523.674643806646
4704,-90.22989,38.68418,0.0,12524.542634755742
4705,-90.22969,38.68401,0.0,12550.207642826554
4706,-90.22945,38.68385,0.0,12577.602762566354
4707,-90.22914,38.68369,0.0,12609.860475453192
4708,-90.22901,38.68363,0.0,12622.969227233045
4709,-90.22896000000001,38.6836,0.0,12628.44310932438
4710,-90.22866,38.68346,0.0,12658.781538530624
4711,-90.22719,38.68272,0.0,12810.60904839959
4712,-90.22712,38.68259,0.0,12826.28946445024
4713,-90.22711,38.68256,0.0,12829.736393898549
4714,-90.2271,38.68251,0.0,12835.3634910372
4715,-90.2271,38.68243,0.0,12844.259085169218
4716,-90.22711,38.68241,0.0,12846.64637862266
4717,-90.22713,38.68238,0.0,12850.406919014289
4718,-90.22714,38.68235000000001,0.0,12853.85384910404
4719,-90.22717,38.68233,0.0,12857.278283068961
4720,-90.22719,38.6823,0.0,12861.038824356645
4721,-90.22724,38.68227,0.0,12866.51277040221
4722,-90.22734,38.68223,0.0,12876.266118111362
4723,-90.22741,38.68221,0.0,12882.736415872067
4724,-90.22759,38.68219,0.0,12898.518162240573
4725,-90.22768,38.68219,0.0,12906.330298023777
4726,-90.22782,38.68218,0.0,12918.533276728753
4727,-90.22794,38.68219,0.0,12929.008641824801
4728,-90.22799,38.68219,0.0,12933.34871726005
4729,-90.22808,38.68222,0.0,12941.843263772544
4730,-90.22812,38.68224,0.0,12945.966480267887
4731,-90.22818000000001,38.68228,0.0,12952.81535262499
4732,-90.22824,38.68234,0.0,12961.279136535262
4733,-90.22825,38.68236,0.0,12963.666430297422
4734,-90.22827000000001,38.68239,0.0,12967.426970913033
4735,-90.22828,38.68241,0.0,12969.814264454231
4736,-90.2283,38.68252,0.0,12982.168290086047
4737,-90.22829,38.68254,0.0,12984.555583055095
4738,-90.22829,38.68259,0.0,12990.115329386717
4739,-90.22827000000001,38.68262,0.0,12993.875867426681
4740,-90.22826000000002,38.68266,0.0,12998.407571239904
4741,-90.22824,38.68268,0.0,13001.228827170478
4742,-90.22823,38.68271,0.0,13004.675756253013
4743,-90.22818000000001,38.68276,0.0,13011.728893650612
4744,-90.22814,38.68278,0.0,13015.85208808476
4745,-90.22811,38.6828,0.0,13019.276509597203
4746,-90.22809,38.68281,0.0,13021.338106099507
4747,-90.22806,38.68282,0.0,13024.1696011892
4748,-90.22804,38.68283,0.0,13026.231197282941
4749,-90.22798,38.68285,0.0,13031.894185789357
4750,-90.22796,38.68285,0.0,13033.630199952915
4751,-90.22792000000001,38.68286,0.0,13037.2759385849
4752,-90.22786,38.68287,0.0,13042.601361232242
4753,-90.2271,38.68295,0.0,13109.16691034707
4754,-90.22641,38.68298,0.0,13169.152129733258
4755,-90.22605,38.68302,0.0,13200.715276623772
4756,-90.22517,38.68317,0.0,13278.89946760247
4757,-90.22445000000002,38.68333,0.0,13343.878667820334
4758,-90.22418,38.6834,0.0,13368.57345026093
4759,-90.22378,38.68352,0.0,13405.769197415295
4760,-90.22247,38.68387,0.0,13525.952570077647
4761,-90.222,38.68393,0.0,13567.290246030307
4762,-90.22156,38.68397,0.0,13605.740092834687
4763,-90.22089,38.68399,0.0,13663.938154928352
4764,-90.22027,38.68397,0.0,13717.799675235217
4765,-90.21963,38.6839,0.0,13773.8939405706
4766,-90.21901,38.683780000000006,0.0,13829.339184424167
4767,-90.21900000000001,38.683780000000006,0.0,13830.207180224013
4768,-90.21885,38.68374,0.0,13843.965877593746
4769,-90.21844,38.68361,0.0,13882.377517425171
4770,-90.2181,38.68349,0.0,13914.765808586804
4771,-90.21772,38.68334,0.0,13951.727164644082
4772,-90.21717,38.68307,0.0,14008.122913587104
4773,-90.21615,38.68246,0.0,14119.655555478557
4774,-90.21516,38.68184,0.0,14229.825492402146
4775,-90.21484000000001,38.68166,0.0,14264.062112895042
4776,-90.21132,38.67954,0.0,14649.976356483668
4777,-90.21131,38.67953,0.0,14651.387007847354
4778,-90.20928,38.67829,0.0,14875.134948128838
4779,-90.20894,38.67807,0.0,14913.469250237673
4780,-90.20856,38.6778,0.0,14958.072722945291
4781,-90.20819,38.67751,0.0,15003.585827168756
4782,-90.20783,38.67719,0.0,15050.943076334743
4783,-90.20767,38.67708,0.0,15069.450336256714
4784,-90.20748,38.67689000000001,0.0,15096.253073755901
4785,-90.20735,38.67677,0.0,15113.72872095455
4786,-90.2072,38.67662,0.0,15134.8888093412
4787,-90.20667,38.67604,0.0,15214.110918978475
4788,-90.20644,38.67573,0.0,15253.946276863173
4789,-90.20643000000001,38.67573,0.0,15254.814370300195
4790,-90.20599,38.67513,0.0,15331.69159294612
4791,-90.20333,38.67121,0.0,15824.965877454944
4792,-90.20329,38.67114,0.0,15833.489024843104
4793,-90.20327,38.67107,0.0,15841.463976992447
4794,-90.20319,38.67097,0.0,15854.574239462801
4795,-90.20039,38.6668,0.0,16378.114341710208
4796,-90.20017,38.66649000000001,0.0,16417.522953303796
4797,-90.19998,38.6662,0.0,16453.743866799177
4798,-90.19959,38.66565,0.0,16523.648966289744
4799,-90.19934,38.66527,0.0,16571.15194667098
4800,-90.19923,38.66514,0.0,16588.477292686097
4801,-90.19889,38.66465,0.0,16650.445676807172
4802,-90.19838,38.66381,0.0,16753.81378545299
4803,-90.19756,38.6622,0.0,16946.47527003154
4804,-90.19755,38.66217,0.0,16949.922261755033
4805,-90.19741,38.6619,0.0,16982.312348795
4806,-90.19741,38.66189,0.0,16983.424298061796
4807,-90.19697,38.661,0.0,17089.505854009887
4808,-90.19686,38.66075,0.0,17118.89958224218
4809,-90.19682,38.66064,0.0,17131.614558299312
4810,-90.19667,38.66016,0.0,17186.554224666692
4811,-90.19657,38.65966,0.0,17242.825619337425
4812,-90.19651,38.65930000000001,0.0,17283.193381457502
4813,-90.19647,38.65897,0.0,17320.05171179683
4814,-90.19627,38.65784,0.0,17446.89638066349
4815,-90.19627,38.65781,0.0,17450.232228463094
4816,-90.19618,38.6574,0.0,17496.487089753624
4817,-90.19603,38.65683,0.0,17561.192653334445
4818,-90.1957,38.65603,0.0,17654.649902398745
4819,-90.1953,38.65522,0.0,17751.18300625444
4820,-90.19464000000002,38.65398,0.0,17900.50120721603
4821,-90.1941,38.65285,0.0,18034.616146891985
4822,-90.19405,38.65277,0.0,18044.51479904485
4823,-90.19395000000002,38.65256,0.0,18069.428115355964
4824,-90.19392,38.65251,0.0,18075.567940304813
4825,-90.19389,38.65244,0.0,18083.775973557535
4826,-90.19224,38.64915,0.0,18476.666828349873
4827,-90.19222,38.64912,0.0,18480.4277411534
4828,-90.19217,38.64901,0.0,18493.40702704289
4829,-90.19121,38.64711,0.0,18720.531628779965
4830,-90.19116,38.647,0.0,18733.51095541968
4831,-90.19056,38.64581,0.0,18875.72289173737
4832,-90.19055,38.6458,0.0,18877.13379478761
4833,-90.19053,38.64575,0.0,18882.95853914208
4834,-90.19043,38.64555,0.0,18906.833095041315
4835,-90.19026,38.64518,0.0,18950.54402554392
4836,-90.18923,38.64317,0.0,19191.282264988506
4837,-90.18898,38.64272,0.0,19245.827621382283
4838,-90.18891,38.64258,0.0,19262.53990309247
4839,-90.18891,38.64257,0.0,19263.651852359268
4840,-90.18882,38.64241,0.0,19283.08439074879
4841,-90.18871,38.64224,0.0,19304.26451441186
4842,-90.18754000000001,38.63998,0.0,19575.33236130773
4843,-90.18752,38.63993,0.0,19581.157147729064
4844,-90.18743,38.63975,0.0,19602.644478562783
4845,-90.18742,38.63975,0.0,19603.513008187278
4846,-90.18675,38.63842,0.0,19762.439226068705
4847,-90.18656,38.638,0.0,19811.9709771699
4848,-90.18649,38.63781000000001,0.0,19833.955435258526
4849,-90.18648,38.63777,0.0,19838.48724325429
4850,-90.18639,38.6375,0.0,19869.510843469354
