24505,-109.04684,35.36328,0.0,0.0
24506,-109.04703,35.36302,0.0,33.65515454928526
24507,-109.048,35.36175,0.0,200.02627044781588
24508,-109.04838,35.36131,0.0,259.8689493871404
24509,-109.04874000000001,35.36093,0.0,313.2649328239913
24510,-109.04938,35.36032,0.0,402.5342847263897
24511,-109.04962,35.36012,0.0,433.65081301922555
24512,-109.05001,35.35982,0.0,482.2673711352042
24513,-109.05016,35.35972,0.0,499.8364037739296
24514,-109.05079,35.35933,0.0,571.5617259924948
24515,-109.05160000000001,35.35888,0.0,660.4395768468737
24516,-109.0524,35.35845,0.0,747.3263882838554
24517,-109.05213,35.35815,0.0,788.7063342038125
24518,-109.0514,35.35745,0.0,890.8875800749497
24519,-109.05091,35.35703,0.0,955.3518370901027
24520,-109.05121,35.35665,0.0,1005.6069013860681
24521,-109.05184,35.35577,0.0,1118.9166583573046
24522,-109.05217,35.35535,0.0,1174.384599353628
24523,-109.05399,35.35313,0.0,1471.3347383916728
24524,-109.05423,35.35286,0.0,1508.4171999414507
24525,-109.05509,35.35204,0.0,1628.4044283866665
24526,-109.05603,35.35122,0.0,1753.2302074749318
24527,-109.05635,35.35088,0.0,1800.8912853377813
24528,-109.0569,35.35019,0.0,1892.405293367979
24529,-109.05722,35.34962,0.0,1962.1150678930599
24530,-109.05769,35.34845,0.0,2099.0185047959985
24531,-109.05785,35.34812,0.0,2138.4780275914113
24532,-109.05809000000002,35.34772,0.0,2187.9967113576486
24533,-109.05849,35.34712,0.0,2263.939504728167
24534,-109.06048,35.34427,0.0,2628.6396391019543
24535,-109.06144,35.34293,0.0,2801.217539280237
24536,-109.06178,35.342400000000005,0.0,2867.731970513297
24537,-109.06253,35.34152,0.0,2986.90687631929
24538,-109.06305,35.34098,0.0,3063.2618114257975
24539,-109.06486000000001,35.33942,0.0,3302.1000739022406
24540,-109.06592,35.3386,0.0,3434.608151603568
24541,-109.06705,35.33768,0.0,3579.4228998573194
24542,-109.0674,35.33737,0.0,3626.285879679916
24543,-109.06784,35.33701,0.0,3682.8134523295003
24544,-109.06907,35.33597,0.0,3843.5047133336348
24545,-109.07228,35.33333,0.0,4256.980649666963
24546,-109.07439000000001,35.33156,0.0,4531.521325607029
24547,-109.07528,35.33072,0.0,4654.982564324288
24548,-109.0764,35.3297,0.0,4807.2549730833125
24549,-109.07731,35.32883,0.0,4934.43019546688
24550,-109.07829000000001,35.32794,0.0,5067.462967286932
24551,-109.07968,35.32665,0.0,5258.451897243193
24552,-109.08434,35.32221,0.0,5908.435507296217
24553,-109.08623,35.32038,0.0,6174.536698655524
24554,-109.08667,35.32000000000001,0.0,6232.666109695217
24555,-109.08737,35.31945,0.0,6320.834666050979
24556,-109.08827,35.31882,0.0,6428.422298217321
24557,-109.0885,35.31867,0.0,6455.136711180923
24558,-109.08891,35.31844,0.0,6500.279220667354
24559,-109.08997,35.31792000000001,0.0,6612.496433782281
24560,-109.09151,35.31721,0.0,6772.983144275092
24561,-109.09415,35.31605,0.0,7045.036180837296
24562,-109.09574,35.31531,0.0,7211.117841902846
24563,-109.09606,35.31517,0.0,7244.062509336058
24564,-109.09768,35.31441000000001,0.0,7413.612816260739
24565,-109.09844,35.31404,0.0,7493.9116351056555
24566,-109.09924,35.31361,0.0,7580.832069220581
24567,-109.10413,35.31132,0.0,8092.408228529697
24568,-109.10512,35.31071,0.0,8204.970662548094
24569,-109.106,35.31011,0.0,8309.024405159947
24570,-109.10605,35.310080000000006,0.0,8314.655729391008
24571,-109.10644000000002,35.30987,0.0,8357.05379878814
24572,-109.10679000000002,35.3104,0.0,8423.999648794601
24573,-109.10697,35.31066,0.0,8457.20495502663
24574,-109.10697,35.31067,0.0,8458.316904293428
24575,-109.10713,35.3109,0.0,8487.725201725741
24576,-109.10742,35.31075,0.0,8518.880104872067
24577,-109.1095,35.30963,0.0,8745.002722931338
24578,-109.1097,35.30953,0.0,8766.286289915875
24579,-109.10971,35.30952,0.0,8767.721490270611
24580,-109.10977,35.30945,0.0,8777.22025000968
24581,-109.11056,35.30912,0.0,8857.750674402841
24582,-109.11498,35.30717,0.0,9313.686440106909
